"sex","race","age","zip","time","date","tests","cases"
"male","black","0-17","48039",27,"2020-06-29",8,0
"male","black","0-17","48039",27,"2020-06-29",22,0
"male","black","0-17","48039",27,"2020-06-29",3,0
"male","black","0-17","48039",27,"2020-06-29",68,2
"male","black","0-17","48039",27,"2020-06-29",4,0
"male","black","0-17","48039",27,"2020-06-29",13,1
"male","black","0-17","48039",27,"2020-06-29",10,0
"male","black","0-17","48039",27,"2020-06-29",24,0
"male","black","0-17","48039",27,"2020-06-29",5,1
"male","black","0-17","48039",27,"2020-06-29",2,0
"male","black","0-17","48040",28,"2020-07-06",6,1
"male","black","0-17","48040",28,"2020-07-06",16,0
"male","black","0-17","48040",28,"2020-07-06",2,0
"male","black","0-17","48040",28,"2020-07-06",52,0
"male","black","0-17","48040",28,"2020-07-06",3,0
"male","black","0-17","48040",28,"2020-07-06",10,0
"male","black","0-17","48040",28,"2020-07-06",8,0
"male","black","0-17","48040",28,"2020-07-06",18,0
"male","black","0-17","48040",28,"2020-07-06",4,0
"male","black","0-17","48040",28,"2020-07-06",1,0
"male","black","0-17","48041",29,"2020-07-13",15,2
"male","black","0-17","48041",29,"2020-07-13",43,1
"male","black","0-17","48041",29,"2020-07-13",7,0
"male","black","0-17","48041",29,"2020-07-13",133,0
"male","black","0-17","48041",29,"2020-07-13",8,0
"male","black","0-17","48041",29,"2020-07-13",26,0
"male","black","0-17","48041",29,"2020-07-13",20,0
"male","black","0-17","48041",29,"2020-07-13",47,0
"male","black","0-17","48041",29,"2020-07-13",10,0
"male","black","0-17","48041",29,"2020-07-13",4,0
"male","black","0-17","48042",30,"2020-07-20",3,0
"male","black","0-17","48042",30,"2020-07-20",9,0
"male","black","0-17","48042",30,"2020-07-20",1,0
"male","black","0-17","48042",30,"2020-07-20",29,0
"male","black","0-17","48042",30,"2020-07-20",1,0
"male","black","0-17","48042",30,"2020-07-20",5,0
"male","black","0-17","48042",30,"2020-07-20",4,0
"male","black","0-17","48042",30,"2020-07-20",10,0
"male","black","0-17","48042",30,"2020-07-20",2,0
"male","other","0-17","48001",1,"2019-12-30",7,0
"male","other","0-17","48001",1,"2019-12-30",21,0
"male","other","0-17","48001",1,"2019-12-30",3,0
"male","other","0-17","48001",1,"2019-12-30",65,1
"male","other","0-17","48001",1,"2019-12-30",4,0
"male","other","0-17","48001",1,"2019-12-30",12,1
"male","other","0-17","48001",1,"2019-12-30",10,0
"male","other","0-17","48001",1,"2019-12-30",23,0
"male","other","0-17","48001",1,"2019-12-30",5,0
"male","other","0-17","48001",1,"2019-12-30",1,0
"male","other","0-17","48002",2,"2020-01-06",7,0
"male","other","0-17","48002",2,"2020-01-06",21,0
"male","other","0-17","48002",2,"2020-01-06",3,0
"male","other","0-17","48002",2,"2020-01-06",65,0
"male","other","0-17","48002",2,"2020-01-06",4,0
"male","other","0-17","48002",2,"2020-01-06",12,0
"male","other","0-17","48002",2,"2020-01-06",10,0
"male","other","0-17","48002",2,"2020-01-06",23,0
"male","other","0-17","48002",2,"2020-01-06",5,0
"male","other","0-17","48002",2,"2020-01-06",1,0
"male","other","0-17","48003",3,"2020-01-13",2,0
"male","other","0-17","48003",3,"2020-01-13",6,0
"male","other","0-17","48003",3,"2020-01-13",1,0
"male","other","0-17","48003",3,"2020-01-13",20,2
"male","other","0-17","48003",3,"2020-01-13",1,0
"male","other","0-17","48003",3,"2020-01-13",3,0
"male","other","0-17","48003",3,"2020-01-13",3,0
"male","other","0-17","48003",3,"2020-01-13",7,0
"male","other","0-17","48003",3,"2020-01-13",1,0
"male","other","0-17","48004",4,"2020-01-20",3,0
"male","other","0-17","48004",4,"2020-01-20",8,0
"male","other","0-17","48004",4,"2020-01-20",1,0
"male","other","0-17","48004",4,"2020-01-20",25,0
"male","other","0-17","48004",4,"2020-01-20",1,0
"male","other","0-17","48004",4,"2020-01-20",5,0
"male","other","0-17","48004",4,"2020-01-20",4,0
"male","other","0-17","48004",4,"2020-01-20",9,0
"male","other","0-17","48004",4,"2020-01-20",2,0
"male","other","0-17","48005",5,"2020-01-27",3,0
"male","other","0-17","48005",5,"2020-01-27",9,0
"male","other","0-17","48005",5,"2020-01-27",1,0
"male","other","0-17","48005",5,"2020-01-27",28,0
"male","other","0-17","48005",5,"2020-01-27",1,0
"male","other","0-17","48005",5,"2020-01-27",5,0
"male","other","0-17","48005",5,"2020-01-27",4,0
"male","other","0-17","48005",5,"2020-01-27",9,0
"male","other","0-17","48005",5,"2020-01-27",2,0
"male","other","0-17","48006",6,"2020-02-03",2,1
"male","other","0-17","48006",6,"2020-02-03",5,0
"male","other","0-17","48006",6,"2020-02-03",1,0
"male","other","0-17","48006",6,"2020-02-03",18,0
"male","other","0-17","48006",6,"2020-02-03",1,0
"male","other","0-17","48006",6,"2020-02-03",3,0
"male","other","0-17","48006",6,"2020-02-03",2,1
"male","other","0-17","48006",6,"2020-02-03",6,0
"male","other","0-17","48006",6,"2020-02-03",1,0
"male","other","0-17","48009",7,"2020-02-10",1,0
"male","other","0-17","48009",7,"2020-02-10",6,1
"male","other","0-17","48009",7,"2020-02-10",1,0
"male","other","0-17","48009",7,"2020-02-10",2,0
"male","other","0-17","48012",8,"2020-02-17",1,0
"male","other","0-17","48012",8,"2020-02-17",4,0
"male","other","0-17","48012",8,"2020-02-17",14,0
"male","other","0-17","48012",8,"2020-02-17",2,0
"male","other","0-17","48012",8,"2020-02-17",2,0
"male","other","0-17","48012",8,"2020-02-17",4,0
"male","other","0-17","48012",8,"2020-02-17",1,0
"male","other","0-17","48014",9,"2020-02-24",9,0
"male","other","0-17","48014",9,"2020-02-24",25,0
"male","other","0-17","48014",9,"2020-02-24",4,0
"male","other","0-17","48014",9,"2020-02-24",77,0
"male","other","0-17","48014",9,"2020-02-24",4,0
"male","other","0-17","48014",9,"2020-02-24",15,0
"male","other","0-17","48014",9,"2020-02-24",12,0
"male","other","0-17","48014",9,"2020-02-24",27,2
"male","other","0-17","48014",9,"2020-02-24",6,0
"male","other","0-17","48014",9,"2020-02-24",2,0
"male","other","0-17","48015",10,"2020-03-02",2,0
"male","other","0-17","48015",10,"2020-03-02",7,0
"male","other","0-17","48015",10,"2020-03-02",1,0
"male","other","0-17","48015",10,"2020-03-02",22,0
"male","other","0-17","48015",10,"2020-03-02",1,0
"male","other","0-17","48015",10,"2020-03-02",4,0
"male","other","0-17","48015",10,"2020-03-02",3,0
"male","other","0-17","48015",10,"2020-03-02",7,0
"male","other","0-17","48015",10,"2020-03-02",1,0
"male","other","0-17","48017",11,"2020-03-09",7,0
"male","other","0-17","48017",11,"2020-03-09",20,0
"male","other","0-17","48017",11,"2020-03-09",3,0
"male","other","0-17","48017",11,"2020-03-09",62,0
"male","other","0-17","48017",11,"2020-03-09",3,1
"male","other","0-17","48017",11,"2020-03-09",12,0
"male","other","0-17","48017",11,"2020-03-09",9,0
"male","other","0-17","48017",11,"2020-03-09",21,1
"male","other","0-17","48017",11,"2020-03-09",4,1
"male","other","0-17","48017",11,"2020-03-09",1,0
"male","other","0-17","48021",12,"2020-03-16",1,0
"male","other","0-17","48021",12,"2020-03-16",3,0
"male","other","0-17","48021",12,"2020-03-16",1,0
"male","other","0-17","48022",13,"2020-03-23",1,0
"male","other","0-17","48022",13,"2020-03-23",5,0
"male","other","0-17","48022",13,"2020-03-23",16,2
"male","other","0-17","48022",13,"2020-03-23",1,0
"male","other","0-17","48022",13,"2020-03-23",3,0
"male","other","0-17","48022",13,"2020-03-23",2,0
"male","other","0-17","48022",13,"2020-03-23",5,0
"male","other","0-17","48022",13,"2020-03-23",1,0
"male","other","0-17","48023",14,"2020-03-30",11,1
"male","other","0-17","48023",14,"2020-03-30",31,1
"male","other","0-17","48023",14,"2020-03-30",5,0
"male","other","0-17","48023",14,"2020-03-30",96,3
"male","other","0-17","48023",14,"2020-03-30",5,0
"male","other","0-17","48023",14,"2020-03-30",18,1
"male","other","0-17","48023",14,"2020-03-30",15,0
"male","other","0-17","48023",14,"2020-03-30",33,0
"male","other","0-17","48023",14,"2020-03-30",7,0
"male","other","0-17","48023",14,"2020-03-30",2,0
"male","other","0-17","48025",15,"2020-04-06",4,1
"male","other","0-17","48025",15,"2020-04-06",13,1
"male","other","0-17","48025",15,"2020-04-06",2,0
"male","other","0-17","48025",15,"2020-04-06",40,1
"male","other","0-17","48025",15,"2020-04-06",2,0
"male","other","0-17","48025",15,"2020-04-06",7,0
"male","other","0-17","48025",15,"2020-04-06",6,1
"male","other","0-17","48025",15,"2020-04-06",14,0
"male","other","0-17","48025",15,"2020-04-06",3,1
"male","other","0-17","48025",15,"2020-04-06",1,0
"male","other","0-17","48026",16,"2020-04-13",5,0
"male","other","0-17","48026",16,"2020-04-13",14,0
"male","other","0-17","48026",16,"2020-04-13",2,0
"male","other","0-17","48026",16,"2020-04-13",45,1
"male","other","0-17","48026",16,"2020-04-13",2,1
"male","other","0-17","48026",16,"2020-04-13",8,0
"male","other","0-17","48026",16,"2020-04-13",7,0
"male","other","0-17","48026",16,"2020-04-13",15,0
"male","other","0-17","48026",16,"2020-04-13",3,0
"male","other","0-17","48026",16,"2020-04-13",1,0
"male","other","0-17","48027",17,"2020-04-20",3,0
"male","other","0-17","48027",17,"2020-04-20",8,1
"male","other","0-17","48027",17,"2020-04-20",1,0
"male","other","0-17","48027",17,"2020-04-20",25,0
"male","other","0-17","48027",17,"2020-04-20",1,0
"male","other","0-17","48027",17,"2020-04-20",4,0
"male","other","0-17","48027",17,"2020-04-20",3,0
"male","other","0-17","48027",17,"2020-04-20",8,0
"male","other","0-17","48027",17,"2020-04-20",2,0
"male","other","0-17","48028",18,"2020-04-27",2,0
"male","other","0-17","48028",18,"2020-04-27",5,0
"male","other","0-17","48028",18,"2020-04-27",1,0
"male","other","0-17","48028",18,"2020-04-27",18,0
"male","other","0-17","48028",18,"2020-04-27",1,0
"male","other","0-17","48028",18,"2020-04-27",3,0
"male","other","0-17","48028",18,"2020-04-27",2,0
"male","other","0-17","48028",18,"2020-04-27",6,0
"male","other","0-17","48028",18,"2020-04-27",1,1
"male","other","0-17","48030",19,"2020-05-04",4,1
"male","other","0-17","48030",19,"2020-05-04",11,0
"male","other","0-17","48030",19,"2020-05-04",2,0
"male","other","0-17","48030",19,"2020-05-04",36,0
"male","other","0-17","48030",19,"2020-05-04",2,0
"male","other","0-17","48030",19,"2020-05-04",7,0
"male","other","0-17","48030",19,"2020-05-04",5,0
"male","other","0-17","48030",19,"2020-05-04",12,0
"male","other","0-17","48030",19,"2020-05-04",2,0
"male","other","0-17","48030",19,"2020-05-04",1,0
"male","other","0-17","48032",20,"2020-05-11",1,0
"male","other","0-17","48032",20,"2020-05-11",4,0
"male","other","0-17","48032",20,"2020-05-11",15,2
"male","other","0-17","48032",20,"2020-05-11",3,1
"male","other","0-17","48032",20,"2020-05-11",2,0
"male","other","0-17","48032",20,"2020-05-11",5,1
"male","other","0-17","48032",20,"2020-05-11",1,0
"male","other","0-17","48033",21,"2020-05-18",1,0
"male","other","0-17","48033",21,"2020-05-18",4,0
"male","other","0-17","48033",21,"2020-05-18",12,0
"male","other","0-17","48033",21,"2020-05-18",2,0
"male","other","0-17","48033",21,"2020-05-18",2,0
"male","other","0-17","48033",21,"2020-05-18",4,0
"male","other","0-17","48033",21,"2020-05-18",1,0
"male","other","0-17","48034",22,"2020-05-25",1,0
"male","other","0-17","48034",22,"2020-05-25",3,1
"male","other","0-17","48034",22,"2020-05-25",10,0
"male","other","0-17","48034",22,"2020-05-25",2,0
"male","other","0-17","48034",22,"2020-05-25",1,0
"male","other","0-17","48034",22,"2020-05-25",3,0
"male","other","0-17","48035",23,"2020-06-01",2,0
"male","other","0-17","48035",23,"2020-06-01",5,0
"male","other","0-17","48035",23,"2020-06-01",1,0
"male","other","0-17","48035",23,"2020-06-01",17,0
"male","other","0-17","48035",23,"2020-06-01",1,0
"male","other","0-17","48035",23,"2020-06-01",3,1
"male","other","0-17","48035",23,"2020-06-01",2,0
"male","other","0-17","48035",23,"2020-06-01",6,0
"male","other","0-17","48035",23,"2020-06-01",1,0
"male","other","0-17","48036",24,"2020-06-08",2,0
"male","other","0-17","48036",24,"2020-06-08",6,0
"male","other","0-17","48036",24,"2020-06-08",1,0
"male","other","0-17","48036",24,"2020-06-08",19,1
"male","other","0-17","48036",24,"2020-06-08",1,0
"male","other","0-17","48036",24,"2020-06-08",3,0
"male","other","0-17","48036",24,"2020-06-08",3,0
"male","other","0-17","48036",24,"2020-06-08",6,0
"male","other","0-17","48036",24,"2020-06-08",1,0
"male","other","0-17","48037",25,"2020-06-15",1,0
"male","other","0-17","48037",25,"2020-06-15",4,0
"male","other","0-17","48037",25,"2020-06-15",14,1
"male","other","0-17","48037",25,"2020-06-15",2,0
"male","other","0-17","48037",25,"2020-06-15",2,0
"male","other","0-17","48037",25,"2020-06-15",5,0
"male","other","0-17","48037",25,"2020-06-15",1,0
"male","other","0-17","48038",26,"2020-06-22",1,0
"male","other","0-17","48038",26,"2020-06-22",4,0
"male","other","0-17","48038",26,"2020-06-22",1,0
"male","other","0-17","48039",27,"2020-06-29",2,0
"male","other","0-17","48039",27,"2020-06-29",7,0
"male","other","0-17","48039",27,"2020-06-29",1,0
"male","other","0-17","48039",27,"2020-06-29",24,0
"male","other","0-17","48039",27,"2020-06-29",1,0
"male","other","0-17","48039",27,"2020-06-29",4,0
"male","other","0-17","48039",27,"2020-06-29",3,1
"male","other","0-17","48039",27,"2020-06-29",8,0
"male","other","0-17","48039",27,"2020-06-29",1,0
"male","other","0-17","48040",28,"2020-07-06",2,0
"male","other","0-17","48040",28,"2020-07-06",5,0
"male","other","0-17","48040",28,"2020-07-06",1,0
"male","other","0-17","48040",28,"2020-07-06",18,0
"male","other","0-17","48040",28,"2020-07-06",1,0
"male","other","0-17","48040",28,"2020-07-06",3,0
"male","other","0-17","48040",28,"2020-07-06",2,0
"male","other","0-17","48040",28,"2020-07-06",6,1
"male","other","0-17","48040",28,"2020-07-06",1,0
"male","other","0-17","48041",29,"2020-07-13",5,0
"male","other","0-17","48041",29,"2020-07-13",15,0
"male","other","0-17","48041",29,"2020-07-13",2,0
"male","other","0-17","48041",29,"2020-07-13",47,0
"male","other","0-17","48041",29,"2020-07-13",2,0
"male","other","0-17","48041",29,"2020-07-13",9,0
"male","other","0-17","48041",29,"2020-07-13",7,0
"male","other","0-17","48041",29,"2020-07-13",16,0
"male","other","0-17","48041",29,"2020-07-13",3,0
"male","other","0-17","48041",29,"2020-07-13",1,0
"male","other","0-17","48042",30,"2020-07-20",1,0
"male","other","0-17","48042",30,"2020-07-20",3,0
"male","other","0-17","48042",30,"2020-07-20",10,1
"male","other","0-17","48042",30,"2020-07-20",2,0
"male","other","0-17","48042",30,"2020-07-20",1,0
"male","other","0-17","48042",30,"2020-07-20",3,0
"male","white","18-34","48001",1,"2019-12-30",11,0
"male","white","18-34","48001",1,"2019-12-30",30,0
"male","white","18-34","48001",1,"2019-12-30",5,0
"male","white","18-34","48001",1,"2019-12-30",95,1
"male","white","18-34","48001",1,"2019-12-30",5,0
"male","white","18-34","48001",1,"2019-12-30",18,0
"male","white","18-34","48001",1,"2019-12-30",14,0
"male","white","18-34","48001",1,"2019-12-30",33,0
"male","white","18-34","48001",1,"2019-12-30",7,0
"male","white","18-34","48001",1,"2019-12-30",2,0
"male","white","18-34","48002",2,"2020-01-06",11,0
"male","white","18-34","48002",2,"2020-01-06",30,0
"male","white","18-34","48002",2,"2020-01-06",5,0
"male","white","18-34","48002",2,"2020-01-06",95,0
"male","white","18-34","48002",2,"2020-01-06",5,0
"male","white","18-34","48002",2,"2020-01-06",18,0
"male","white","18-34","48002",2,"2020-01-06",14,1
"male","white","18-34","48002",2,"2020-01-06",33,0
"male","white","18-34","48002",2,"2020-01-06",7,0
"male","white","18-34","48002",2,"2020-01-06",2,0
"male","white","18-34","48003",3,"2020-01-13",3,0
"male","white","18-34","48003",3,"2020-01-13",9,0
"male","white","18-34","48003",3,"2020-01-13",1,0
"male","white","18-34","48003",3,"2020-01-13",29,1
"male","white","18-34","48003",3,"2020-01-13",1,0
"male","white","18-34","48003",3,"2020-01-13",5,0
"male","white","18-34","48003",3,"2020-01-13",4,0
"male","white","18-34","48003",3,"2020-01-13",10,0
"male","white","18-34","48003",3,"2020-01-13",2,0
"male","white","18-34","48004",4,"2020-01-20",4,0
"male","white","18-34","48004",4,"2020-01-20",11,0
"male","white","18-34","48004",4,"2020-01-20",2,0
"male","white","18-34","48004",4,"2020-01-20",37,0
"male","white","18-34","48004",4,"2020-01-20",2,0
"male","white","18-34","48004",4,"2020-01-20",7,0
"male","white","18-34","48004",4,"2020-01-20",5,0
"male","white","18-34","48004",4,"2020-01-20",13,1
"male","white","18-34","48004",4,"2020-01-20",2,0
"male","white","18-34","48004",4,"2020-01-20",1,0
"male","white","18-34","48005",5,"2020-01-27",4,0
"male","white","18-34","48005",5,"2020-01-27",13,1
"male","white","18-34","48005",5,"2020-01-27",2,0
"male","white","18-34","48005",5,"2020-01-27",40,1
"male","white","18-34","48005",5,"2020-01-27",2,0
"male","white","18-34","48005",5,"2020-01-27",7,0
"male","white","18-34","48005",5,"2020-01-27",6,0
"male","white","18-34","48005",5,"2020-01-27",14,1
"male","white","18-34","48005",5,"2020-01-27",3,0
"male","white","18-34","48005",5,"2020-01-27",1,1
"male","white","18-34","48006",6,"2020-02-03",3,0
"male","white","18-34","48006",6,"2020-02-03",8,0
"male","white","18-34","48006",6,"2020-02-03",1,0
"male","white","18-34","48006",6,"2020-02-03",26,0
"male","white","18-34","48006",6,"2020-02-03",1,0
"male","white","18-34","48006",6,"2020-02-03",5,0
"male","white","18-34","48006",6,"2020-02-03",4,0
"male","white","18-34","48006",6,"2020-02-03",9,0
"male","white","18-34","48006",6,"2020-02-03",2,0
"male","white","18-34","48009",7,"2020-02-10",1,1
"male","white","18-34","48009",7,"2020-02-10",2,0
"male","white","18-34","48009",7,"2020-02-10",8,0
"male","white","18-34","48009",7,"2020-02-10",1,0
"male","white","18-34","48009",7,"2020-02-10",1,0
"male","white","18-34","48009",7,"2020-02-10",3,0
"male","white","18-34","48012",8,"2020-02-17",2,0
"male","white","18-34","48012",8,"2020-02-17",6,0
"male","white","18-34","48012",8,"2020-02-17",1,0
"male","white","18-34","48012",8,"2020-02-17",20,0
"male","white","18-34","48012",8,"2020-02-17",1,0
"male","white","18-34","48012",8,"2020-02-17",3,0
"male","white","18-34","48012",8,"2020-02-17",3,0
"male","white","18-34","48012",8,"2020-02-17",7,0
"male","white","18-34","48012",8,"2020-02-17",1,0
"male","white","18-34","48014",9,"2020-02-24",13,0
"male","white","18-34","48014",9,"2020-02-24",36,0
